id,project_is_approved
p002780,0.681
p058988,0.7217
p130344,0.757
p193493,0.786
p197032,0.7373
p052378,0.6978
p077838,0.7344
p197126,0.576
p101919,0.739
p228853,0.7827
p105428,0.734
p009702,0.5107
p024073,0.693
p070619,0.732
p053024,0.6553
p224747,0.746
p025524,0.683
p235909,0.6797
p136968,0.7407
p218076,0.694
p008529,0.759
p004448,0.772
p254880,0.6074
p163291,0.7007
p015568,0.6826
p045534,0.768
p018955,0.79
p134452,0.763
p100808,0.7026
p064213,0.4543
p073335,0.7754
p120406,0.4797
p142613,0.7764
p050643,0.6777
p226419,0.7383
p027901,0.7866
p009172,0.546
p046008,0.696
p252886,0.7627
p030554,0.7607
p157608,0.771
p094843,0.7725
p210162,0.7324
p177644,0.763
p050093,0.693
p041529,0.542
p104813,0.6514
p044852,0.4722
p116765,0.711
p007594,0.728
p030595,0.6045
p194031,0.788
p236045,0.6733
p129510,0.6406
p148842,0.7607
p005585,0.756
p190007,0.7524
p162878,0.5674
p180999,0.6343
p098639,0.765
p109249,0.733
p221172,0.6587
p033448,0.724
p137205,0.5615
p094379,0.7485
p138984,0.7236
p052228,0.6777
p094835,0.747
p185169,0.6206
p174706,0.632
p031213,0.7744
p146646,0.542
p248771,0.7773
p237222,0.736
p005573,0.7007
p213652,0.775
p206759,0.7344
p055697,0.784
p248879,0.7056
p199543,0.7656
p019639,0.648
p165830,0.594
p126021,0.416
p201216,0.7485
p132843,0.6216
p194355,0.776
p134402,0.7686
p104854,0.741
p057244,0.741
p082655,0.786
p249427,0.782
p100867,0.7354
p178749,0.7236
p244410,0.7007
p201897,0.704
p040581,0.698
p038218,0.6733
p091841,0.583
p080300,0.622
p111425,0.7217
p004462,0.7666
p226900,0.7983
p025923,0.772
p212690,0.796
p257455,0.7476
p125457,0.7666
p237247,0.786
p214047,0.6924
p168121,0.741
p251330,0.7383
p198752,0.7705
p003039,0.768
p112765,0.736
p020567,0.625
p251308,0.685
p234479,0.7437
p003606,0.7363
p030693,0.7437
p078300,0.78
p143498,0.775
p233014,0.6807
p209944,0.7656
p159475,0.7876
p201368,0.6885
p206472,0.676
p162630,0.678
p090387,0.6855
p089121,0.685
p014404,0.708
p097692,0.694
p230485,0.5557
p175813,0.721
p047929,0.7866
p232644,0.7773
p144887,0.4917
p254783,0.7563
p044471,0.7764
p162715,0.7295
p152765,0.686
p258937,0.7227
p137253,0.671
p002757,0.7783
p248673,0.69
p035351,0.671
p106237,0.764
p063773,0.772
p020684,0.7617
p138185,0.779
p108186,0.7744
p093206,0.7593
p167572,0.615
p140039,0.608
p230018,0.699
p169132,0.7207
p224780,0.7563
p038153,0.782
p214702,0.752
p040999,0.722
p088385,0.675
p253812,0.714
p154950,0.706
p254358,0.779
p043289,0.788
p071333,0.755
p043031,0.7485
p143009,0.489
p197809,0.784
p111661,0.776
p040083,0.7485
p171858,0.6836
p257870,0.5986
p164583,0.776
p048861,0.757
p210505,0.711
p011233,0.5117
p115757,0.6143
p015672,0.7876
p058775,0.696
p153411,0.6025
p145226,0.7197
p185412,0.7256
p100110,0.72
p159944,0.682
p000617,0.593
p205385,0.716
p192803,0.7705
p145399,0.7905
p237412,0.6577
p008110,0.733
p156097,0.731
p150025,0.436
p016325,0.7695
p010032,0.569
p104604,0.6978
p033753,0.7515
p164608,0.6523
p062346,0.743
p245969,0.6235
p239376,0.7705
p141675,0.7603
p015101,0.737
p242752,0.7095
p102482,0.6772
p235336,0.751
p088731,0.726
p027783,0.661
p216137,0.764
p130779,0.7603
p159725,0.721
p127427,0.7725
p047434,0.6377
p181685,0.6167
p040033,0.7783
p195963,0.5903
p160433,0.7627
p000728,0.6816
p248483,0.6875
p195586,0.79
p152616,0.68
p069188,0.6196
p064676,0.6484
p213110,0.7456
p079427,0.79
p031865,0.5923
p087669,0.767
p082299,0.5625
p128395,0.751
p227103,0.711
p107513,0.734
p070576,0.7344
p008511,0.6396
p089537,0.5205
p073605,0.7827
p130468,0.7476
p038936,0.794
p020794,0.574
p256597,0.7876
p015328,0.747
p172158,0.786
p218102,0.7305
p227036,0.677
p173613,0.7744
p211389,0.742
p000600,0.742
p067624,0.513
p202948,0.769
p171866,0.779
p256395,0.732
p178399,0.739
p147659,0.6445
p197515,0.565
p153206,0.709
p232374,0.789
p088836,0.662
p151916,0.708
p168536,0.754
p253618,0.5674
p038119,0.7603
p202191,0.7144
p250474,0.742
p040490,0.591
p151993,0.546
p130511,0.6553
p045280,0.6855
p249444,0.621
p238559,0.786
p073219,0.371
p058322,0.683
p141287,0.7915
p135164,0.7915
p051668,0.7827
p077283,0.7627
p100019,0.784
p107165,0.759
p230722,0.7783
p174638,0.63
p116926,0.7783
p159734,0.7603
p014216,0.628
p048558,0.629
p105158,0.7827
p235703,0.79
p210781,0.626
p031556,0.7705
p136962,0.7812
p055054,0.7725
p009036,0.789
p169298,0.604
p179277,0.689
p172002,0.629
p113144,0.6846
p189187,0.4895
p084330,0.742
p239396,0.7407
p085551,0.744
p197473,0.4739
p002257,0.745
p038376,0.4663
p168814,0.5986
p128511,0.7017
p117803,0.7476
p089843,0.569
p053421,0.747
p122266,0.7515
p072317,0.757
p202650,0.75
p122351,0.6377
p102529,0.6577
p240514,0.7783
p023596,0.775
p122442,0.521
p096813,0.7607
p028639,0.6455
p259742,0.7515
p045748,0.7695
p189382,0.775
p082754,0.7505
p121999,0.7026
p117948,0.7275
p047545,0.683
p079851,0.7905
p178845,0.7305
p069899,0.4277
p083038,0.74
p001202,0.755
p024089,0.7593
p240598,0.5933
p242154,0.7734
p161823,0.767
p037659,0.673
p012895,0.686
p086719,0.7173
p161847,0.771
p067400,0.7603
p018155,0.712
p249166,0.7705
p108196,0.56
p186412,0.725
p013110,0.7783
p245074,0.6396
p007709,0.742
p130635,0.7275
p150531,0.6714
p021430,0.724
p250854,0.7764
p226303,0.7695
p033282,0.7695
p125768,0.71
p219361,0.706
p086441,0.7725
p063926,0.7744
p091408,0.7646
p135979,0.7017
p178393,0.779
p222883,0.7437
p059009,0.6416
p112862,0.647
p131602,0.7217
p018110,0.4504
p084062,0.755
p169135,0.796
p213937,0.6494
p122541,0.707
p230027,0.758
p045287,0.65
p052009,0.7275
p043419,0.6855
p215059,0.7554
p047377,0.638
p081464,0.612
p104103,0.7695
p198848,0.79
p138503,0.593
p253292,0.6377
p125980,0.754
p139253,0.7017
p033473,0.6455
p031976,0.662
p089961,0.776
p018918,0.779
p150559,0.707
p119947,0.771
p113593,0.741
p191504,0.7446
p081590,0.6914
p102015,0.7773
p197635,0.588
p117356,0.665
p147761,0.6045
p229660,0.7725
p187517,0.7173
p171741,0.747
p218241,0.7437
p179706,0.4934
p017878,0.5146
p029258,0.786
p242749,0.7407
p124564,0.768
p200169,0.6924
p210167,0.7275
p156061,0.7256
p138668,0.624
p098402,0.7603
p237298,0.779
p244397,0.753
p091727,0.7773
p021649,0.716
p121469,0.7656
p162799,0.7646
p068044,0.772
p256979,0.784
p144175,0.7524
p248466,0.7515
p079517,0.6455
p253253,0.6094
p207023,0.6606
p045249,0.7397
p178977,0.5537
p002718,0.7197
p168684,0.7563
p071460,0.7783
p164701,0.7314
p254320,0.749
p217080,0.733
p065257,0.7266
p007039,0.779
p069455,0.663
p037115,0.6304
p039974,0.749
p109901,0.737
p045308,0.7773
p119731,0.76
p254916,0.7373
p178051,0.7446
p033801,0.7656
p002027,0.7812
p110734,0.779
p100364,0.4863
p155130,0.779
p152984,0.7627
p250546,0.753
p195001,0.772
p193011,0.725
p178959,0.6743
p161600,0.632
p111042,0.763
p016825,0.7197
p106412,0.7627
p102258,0.6396
p237008,0.7617
p207450,0.7812
p229087,0.673
p085920,0.728
p069989,0.62
p174994,0.6587
p254486,0.767
p144665,0.7485
p218709,0.7603
p028646,0.7275
p116040,0.763
p126407,0.7773
p032055,0.6797
p234227,0.678
p074591,0.5093
p128587,0.5103
p179801,0.773
p156527,0.794
p166807,0.7
p026329,0.6963
p104891,0.7954
p147833,0.738
p257479,0.7397
p222081,0.704
p015238,0.57
p101043,0.764
p017902,0.4355
p179819,0.756
p044319,0.665
p108267,0.7837
p152014,0.6494
p044727,0.704
p180025,0.6743
p241156,0.782
p002147,0.7295
p070270,0.659
p023371,0.7783
p235588,0.706
p086984,0.789
p219700,0.794
p093881,0.6978
p097167,0.775
p225045,0.708
p150210,0.714
p107214,0.7686
p175655,0.757
p147967,0.624
p035860,0.7
p236998,0.749
p075948,0.7095
p222625,0.7026
p051095,0.7593
p161981,0.754
p251352,0.743
p032078,0.4949
p180688,0.7686
p232725,0.5337
p123191,0.704
p004034,0.729
p044968,0.7383
p201270,0.7
p115928,0.621
p102345,0.7334
p232031,0.7803
p249864,0.675
p007177,0.7485
p165883,0.6807
p008320,0.5166
p203688,0.784
p130703,0.628
p120832,0.7466
p211346,0.701
p220963,0.768
p095981,0.478
p062876,0.7607
p159563,0.7695
p080063,0.7324
p059245,0.782
p207056,0.7617
p103794,0.7554
p230761,0.7764
p073052,0.7705
p257321,0.7275
p154021,0.7295
p086665,0.7153
p119807,0.6865
p081005,0.711
p086652,0.6377
p210098,0.5195
p122832,0.6396
p073521,0.7446
p181859,0.747
p161337,0.7197
p159102,0.7705
p242600,0.5767
p110273,0.732
p190967,0.602
p108933,0.6885
p188380,0.6123
p147066,0.764
p058374,0.6387
p164745,0.7607
p216194,0.7764
p120979,0.7446
p102675,0.7617
p192703,0.4907
p115701,0.6265
p067699,0.693
p065357,0.7085
p257087,0.538
p071324,0.7695
p096474,0.5903
p122959,0.7153
p022154,0.7783
p109250,0.7666
p008685,0.7
p090768,0.7095
p097347,0.751
p154015,0.69
p012586,0.7656
p235684,0.7383
p037469,0.784
p005246,0.4856
p253398,0.6533
p036533,0.771
p134631,0.7373
p003220,0.749
p086870,0.6562
p163760,0.7876
p177955,0.7725
p141906,0.748
p019466,0.7173
p080516,0.4421
p094286,0.6807
p191705,0.751
p180388,0.7627
p249147,0.668
p013986,0.7256
p089681,0.7744
p091089,0.7397
p151195,0.5767
p118035,0.745
p039854,0.7686
p209149,0.784
p167187,0.712
p047080,0.675
p149613,0.759
p070345,0.7124
p245812,0.764
p222814,0.629
p051588,0.753
p029574,0.776
p010842,0.7812
p190251,0.732
p226545,0.4458
p246084,0.66
p122338,0.6904
p184606,0.749
p039641,0.7476
p230694,0.782
p180030,0.7827
p178254,0.714
p045900,0.739
p090396,0.7837
p202407,0.6694
p110972,0.753
p116860,0.733
p164699,0.7344
p063050,0.729
p191983,0.6655
p056559,0.7295
p159300,0.7163
p041777,0.72
p157599,0.7617
p138500,0.514
p233091,0.7827
p244208,0.764
p126847,0.7383
p101216,0.6353
p084074,0.6626
p096059,0.6807
p157084,0.7725
p072153,0.7476
p056327,0.7783
p130626,0.743
p117020,0.7197
p164130,0.7764
p134385,0.7485
p140731,0.7603
p113956,0.7393
p209844,0.7446
p233583,0.5337
p237001,0.776
p205592,0.7144
p043343,0.757
p149954,0.6396
p192934,0.745
p200567,0.775
p126707,0.5586
p162929,0.6416
p228378,0.784
p230532,0.659
p053130,0.7607
p005609,0.6177
p187061,0.5312
p059767,0.7944
p153186,0.79
p167049,0.7134
p030838,0.6533
p084011,0.7563
p102314,0.779
p145611,0.704
p083273,0.756
p023117,0.6406
p146378,0.7866
p106361,0.5117
p252614,0.5044
p227754,0.768
p043028,0.671
p182244,0.737
p105364,0.7593
p250867,0.634
p089055,0.7803
p078489,0.6807
p213093,0.7866
p242229,0.784
p178575,0.721
p014786,0.761
p133273,0.711
p180922,0.6846
p209670,0.754
p066976,0.5093
p196215,0.764
p195805,0.6724
p031165,0.7866
p117593,0.71
p034938,0.7036
p248749,0.5977
p149559,0.755
p018690,0.7393
p037128,0.7705
p173549,0.6963
p163969,0.7373
p068024,0.7607
p154075,0.725
p016861,0.7583
p243860,0.7617
p236332,0.516
p121310,0.6084
p102951,0.7744
p195886,0.733
p004816,0.7485
p225326,0.7666
p196985,0.786
p003163,0.5396
p208828,0.7246
p084907,0.757
p134133,0.7646
p059705,0.7593
p118456,0.694
p066563,0.712
p145817,0.6826
p154060,0.698
p235835,0.7686
p148740,0.736
p184458,0.5996
p104677,0.7803
p251381,0.7485
p246178,0.5737
p064403,0.781
p100598,0.593
p023772,0.7812
p205625,0.7197
p053285,0.729
p120299,0.5728
p118062,0.7783
p027077,0.7505
p046825,0.794
p164810,0.566
p150359,0.7915
p033256,0.72
p106610,0.696
p110550,0.7515
p022620,0.759
p022644,0.7646
p167727,0.7524
p185855,0.634
p164037,0.76
p004072,0.755
p009350,0.6514
p228476,0.775
p154006,0.745
p141898,0.733
p094876,0.5283
p048031,0.7383
p065237,0.7485
p225913,0.789
p027056,0.708
p043361,0.672
p100239,0.589
p116454,0.729
p202450,0.757
p019390,0.747
p167204,0.7397
p239877,0.683
p098541,0.7095
p176246,0.739
p102124,0.6978
p128268,0.7446
p097099,0.776
p015066,0.7866
p035808,0.724
p148782,0.703
p032250,0.7686
p235248,0.7827
p258717,0.711
p205408,0.7866
p193329,0.703
p152158,0.6924
p120789,0.706
p124640,0.75
p189371,0.762
p052671,0.7085
p003886,0.7295
p004079,0.6196
p221286,0.7354
p194286,0.757
p177714,0.516
p146115,0.5566
p225959,0.7056
p042242,0.7373
p232958,0.749
p145160,0.6953
p135759,0.7554
p014071,0.753
p115188,0.776
p146380,0.779
p036160,0.7954
p021151,0.7173
p153692,0.7017
p027327,0.4868
p197848,0.754
p234041,0.707
p076505,0.792
p029132,0.7563
p212827,0.75
p058628,0.716
p226706,0.7197
p082133,0.7437
p227223,0.7334
p109696,0.745
p036483,0.4507
p125428,0.732
p179678,0.6274
p237073,0.746
p049400,0.6816
p224797,0.7563
p132009,0.6978
p088068,0.763
p214340,0.716
p187615,0.7056
p235024,0.7383
p072491,0.7686
p013951,0.541
p082534,0.651
p134149,0.782
p029794,0.7695
p103870,0.593
p187594,0.732
p089043,0.7656
p065300,0.755
p066471,0.4915
p075463,0.6943
p046445,0.739
p117432,0.6807
p220567,0.6025
p212828,0.526
p021136,0.768
p217714,0.768
p166162,0.767
p156960,0.6694
p144114,0.7725
p252413,0.767
p154726,0.62
p111069,0.7476
p140923,0.6455
p111010,0.7773
p129609,0.686
p215000,0.729
p257481,0.7646
p117866,0.546
p131506,0.6885
p056721,0.7383
p022677,0.784
p019603,0.548
p034182,0.7593
p101204,0.7944
p160518,0.743
p234803,0.78
p133884,0.716
p208591,0.745
p240491,0.715
p106009,0.729
p238632,0.7603
p070553,0.7227
p086152,0.5947
p177513,0.7017
p206580,0.7227
p133816,0.7163
p236334,0.697
p108728,0.518
p146114,0.7266
p081677,0.686
p092910,0.582
p169601,0.763
p204622,0.6187
p132257,0.7095
p033158,0.7065
p116798,0.6836
p247808,0.746
p036643,0.753
p193345,0.4368
p103707,0.642
p088322,0.784
p206704,0.7666
p225029,0.729
p090725,0.5967
p206558,0.767
p117913,0.775
p211285,0.794
p044246,0.757
p222418,0.735
p004436,0.74
p060850,0.7603
p184873,0.789
p043464,0.6987
p231878,0.651
p181996,0.7407
p112597,0.7627
p250011,0.7876
p258171,0.7134
p092682,0.7163
p237876,0.786
p048636,0.758
p162599,0.7593
p245278,0.504
p217533,0.7515
p080800,0.5835
p208321,0.738
p216815,0.7407
p239071,0.7007
p020606,0.652
p135514,0.6797
p093662,0.6987
p201424,0.732
p144713,0.7197
p188166,0.648
p256904,0.7295
p023118,0.7607
p165893,0.706
p242549,0.7495
p174035,0.786
p137062,0.7437
p016803,0.7515
p135114,0.616
p090983,0.758
p244634,0.6816
p179353,0.596
p107506,0.754
p083129,0.6816
p254772,0.7905
p061548,0.729
p095291,0.708
p172933,0.661
p105317,0.7485
p061634,0.7812
p024766,0.4731
p164765,0.7407
p178644,0.7603
p236396,0.7314
p244250,0.6416
p015972,0.7407
p206345,0.675
p167353,0.733
p000025,0.7305
p207661,0.634
p125757,0.7476
p181893,0.6426
p080565,0.6807
p144745,0.702
p164179,0.7407
p121312,0.789
p041095,0.749
p195481,0.7666
p219125,0.577
p241035,0.7812
p025144,0.6406
p101721,0.7744
p236517,0.7256
p017214,0.5986
p019728,0.7812
p167079,0.7646
p112206,0.7476
p151811,0.7217
p108922,0.775
p253896,0.493
p174643,0.759
p097572,0.66
p063810,0.7705
p064759,0.7725
p008800,0.6714
p127294,0.7305
p237271,0.747
p100848,0.4937
p259725,0.6694
p104115,0.6807
p051346,0.7334
p110051,0.656
p182806,0.663
p114055,0.7837
p012820,0.7686
p113621,0.747
p206812,0.663
p126502,0.7593
p089556,0.7764
p150978,0.4453
p043790,0.7773
p238948,0.7295
p058126,0.7334
p073367,0.7876
p056260,0.7734
p140095,0.4976
p070995,0.751
p239308,0.7334
p146090,0.7656
p057069,0.709
p195874,0.754
p234203,0.657
p219403,0.6943
p052165,0.5015
p144925,0.6943
p004381,0.772
p241854,0.7666
p016006,0.7163
p063763,0.664
p129878,0.6094
p150059,0.6426
p213080,0.7217
p223783,0.69
p134481,0.75
p005678,0.6846
p124561,0.7476
p232717,0.55
p091598,0.7866
p219016,0.768
p149295,0.7905
p097760,0.7656
p036841,0.7173
p249813,0.6147
p248513,0.772
p226666,0.552
p254157,0.75
p214124,0.416
p258050,0.5684
p184019,0.6426
p115349,0.6963
p183580,0.5845
p190734,0.712
p194453,0.737
p027987,0.6157
p013351,0.745
p235140,0.691
p130720,0.675
p014118,0.6025
p162240,0.7656
p044293,0.4648
p089289,0.7593
p258378,0.5225
p057057,0.746
p031898,0.708
p125137,0.7773
p146833,0.6797
p122850,0.771
p254386,0.771
p206092,0.776
p214824,0.757
p224406,0.7227
p157632,0.617
p024911,0.7744
p174344,0.704
p014285,0.51
p111600,0.7515
p064993,0.429
p206216,0.757
p178758,0.7236
p020350,0.7
p028464,0.754
p217145,0.614
p041995,0.5674
p095549,0.547
p156993,0.62
p040602,0.772
p095854,0.7476
p184999,0.7173
p116421,0.747
p067108,0.746
p113245,0.759
p145972,0.6484
p149990,0.6416
p121996,0.715
p044885,0.6216
p237013,0.712
p084847,0.775
p129080,0.7383
p182991,0.7197
p039491,0.7803
p223311,0.4915
p145362,0.6333
p002087,0.7183
p001356,0.6543
p037697,0.7827
p206083,0.7876
p098035,0.759
p061381,0.682
p184404,0.785
p116799,0.782
p001850,0.6772
p124617,0.763
p080026,0.733
p257483,0.391
p178022,0.767
p159117,0.5854
p000425,0.6123
p235949,0.755
p109398,0.7876
p021487,0.792
p020518,0.768
p095715,0.707
p233763,0.747
p183259,0.748
p232805,0.7056
p068387,0.5586
p062823,0.7266
p151430,0.634
p227798,0.7646
p117615,0.6636
p105979,0.518
p015653,0.7773
p032058,0.7495
p098268,0.7485
p151136,0.7656
p171193,0.7373
p113597,0.7876
p096007,0.3962
p165016,0.6797
p018135,0.784
p007359,0.7617
p214514,0.7915
p085476,0.6836
p049494,0.6396
p208427,0.724
p171570,0.7344
p001292,0.7837
p210745,0.782
p068749,0.7017
p016419,0.405
p027135,0.7695
p098573,0.772
p129793,0.75
p135081,0.6733
p161909,0.7295
p097945,0.7515
p009891,0.754
p197465,0.798
p080228,0.3984
p050299,0.7485
p259429,0.71
p145073,0.627
p074174,0.786
p072722,0.5806
p038552,0.719
p169882,0.592
p220425,0.7773
p236778,0.645
p111074,0.776
p220704,0.7783
p251548,0.74
p245027,0.7725
p076893,0.7627
p016136,0.704
p192974,0.7373
p101231,0.646
p131386,0.7905
p019567,0.675
p182591,0.5674
p099112,0.775
p182153,0.7764
p150810,0.7803
p142927,0.7866
p030076,0.745
p031399,0.626
p123051,0.792
p099274,0.745
p159360,0.743
p213153,0.582
p214479,0.7734
p223426,0.7334
p077418,0.674
p093879,0.7324
p202062,0.7383
p199112,0.771
p245309,0.6475
p089348,0.598
p240345,0.6704
p200372,0.772
p005603,0.759
p021630,0.7695
p231246,0.792
p032021,0.78
p002599,0.6147
p015968,0.712
p101346,0.6543
p254519,0.714
p216318,0.7803
p153325,0.7354
p169940,0.7744
p009579,0.764
p213552,0.7603
p068946,0.7627
p166634,0.74
p152199,0.7314
p103133,0.703
p170247,0.755
p039292,0.6978
p119970,0.733
p153516,0.6377
p081780,0.7603
p106395,0.746
p251447,0.6274
p089779,0.7524
p106648,0.6846
p149564,0.6084
p078167,0.746
p069494,0.5806
p258472,0.5684
p013482,0.571
p202184,0.7656
p209198,0.7803
p180864,0.702
p031135,0.671
p005148,0.552
p048592,0.5835
p080319,0.786
p214919,0.79
p233261,0.708
p204154,0.7607
p222705,0.7563
p123399,0.682
p005140,0.5854
p009898,0.7554
p032630,0.7515
p086232,0.6353
p217777,0.75
p230968,0.685
p122620,0.652
p240449,0.524
p037796,0.758
p043005,0.7314
p178638,0.773
p167510,0.7725
p104351,0.7085
p049679,0.763
p082060,0.7915
p135625,0.755
p210683,0.605
p198447,0.6504
p134042,0.714
p193392,0.644
p165526,0.721
p047116,0.74
p189374,0.786
p182811,0.7744
p036194,0.7646
p188894,0.776
p098585,0.7295
p258667,0.7017
p138850,0.7837
p130376,0.504
p013655,0.7686
p221303,0.7295
p241596,0.751
p080482,0.638
p193739,0.75
p256582,0.79
p187896,0.5986
p104760,0.5786
p011340,0.544
p135174,0.706
p160063,0.775
p243783,0.798
p052133,0.7563
p120780,0.78
p106365,0.7065
p114322,0.7017
p180981,0.718
p184761,0.553
p251339,0.5967
p201399,0.685
p002431,0.5356
p123777,0.7656
p179490,0.5654
p092169,0.7627
p124188,0.6587
p035913,0.5557
p179245,0.737
p201831,0.763
p217776,0.7354
p243396,0.581
p047235,0.622
p053324,0.626
p091453,0.7524
p143772,0.7134
p115494,0.7217
p101158,0.749
p023553,0.5234
p228212,0.6514
p243560,0.7734
p037374,0.708
p108954,0.782
p137996,0.7227
p202719,0.736
p091892,0.7085
p184352,0.577
p059476,0.7446
p177459,0.7656
p111392,0.6465
p067600,0.6406
p183439,0.771
p257997,0.7017
p207292,0.7686
p128558,0.6826
p020780,0.759
p024458,0.707
p189733,0.608
p205967,0.663
p187305,0.759
p189956,0.699
p171200,0.583
p023640,0.6904
p029463,0.5835
p192040,0.771
p106733,0.741
p139947,0.7227
p190407,0.653
p155410,0.7124
p085747,0.6943
p185545,0.7607
p196099,0.573
p025248,0.6865
p218943,0.5312
p137209,0.742
p116965,0.7056
p020544,0.75
p250733,0.645
p134208,0.555
p034548,0.676
p116473,0.6064
p037154,0.6567
p258549,0.7314
p115038,0.648
p205427,0.564
p169251,0.7734
p033151,0.7217
p095775,0.776
p129151,0.7285
p137876,0.6846
p019425,0.775
p054224,0.6885
p168090,0.7173
p074175,0.759
p098916,0.7812
p242614,0.7485
p247840,0.7427
p176074,0.79
p057533,0.7134
p102481,0.66
p013503,0.694
p144267,0.775
p232390,0.754
p020625,0.745
p096036,0.552
p080385,0.724
p013490,0.763
p124642,0.7476
p257875,0.712
p219078,0.7627
p102842,0.7915
p241299,0.6265
p136076,0.5547
p199601,0.5713
p126516,0.675
p235027,0.7515
p075430,0.6206
p238911,0.798
p248103,0.7354
p127886,0.7476
p100338,0.7705
p108694,0.664
p030951,0.7827
p069759,0.782
p201566,0.6255
p010253,0.4976
p112065,0.582
p158292,0.6577
p212757,0.6914
p148809,0.7725
p242204,0.7354
p086048,0.626
p022241,0.6367
p136589,0.702
p186960,0.7944
p173674,0.729
p133239,0.78
p081192,0.7773
p120132,0.6914
p181035,0.7764
p136873,0.634
p161389,0.7344
p011426,0.712
p132494,0.696
p102289,0.775
p252337,0.611
p062640,0.7354
p011525,0.7725
p156726,0.702
p112821,0.786
p088627,0.7607
p091035,0.788
p147179,0.7227
p134706,0.78
p172486,0.611
p088830,0.7656
p145864,0.651
p008690,0.7686
p223515,0.728
p196676,0.6807
p161214,0.759
p239822,0.6484
p258476,0.654
p156132,0.681
p247410,0.7354
p250888,0.7314
p049478,0.775
p021290,0.7666
p178218,0.772
p190077,0.702
p006787,0.7334
p251612,0.7783
p152099,0.793
p047424,0.589
p190503,0.626
p155842,0.546
p131446,0.771
p043011,0.7065
p201979,0.6846
p123706,0.714
p209767,0.742
p065152,0.7344
p184343,0.55
p210772,0.763
p127989,0.4636
p033179,0.7417
p239625,0.7803
p160032,0.7705
p108601,0.7275
p071388,0.7227
p085500,0.7407
p130474,0.759
p059289,0.718
p065383,0.733
p229260,0.7314
p056698,0.6885
p098040,0.779
p026761,0.7686
p196313,0.6475
p197358,0.76
p159318,0.7783
p007814,0.7646
p258891,0.6
p214008,0.3877
p172843,0.617
p039456,0.6
p160218,0.7134
p092521,0.4863
p237324,0.741
p043308,0.7705
p255683,0.767
p249752,0.747
p170778,0.7705
p224524,0.7593
p140736,0.741
p130563,0.63
p252769,0.6475
p140267,0.7646
p183032,0.513
p216866,0.4722
p035539,0.7295
p040690,0.633
p106969,0.764
p022095,0.784
p035873,0.578
p147165,0.569
p138803,0.596
p023841,0.7515
p169116,0.5376
p243872,0.5503
p135565,0.7734
p011604,0.7485
