id,project_is_approved
p232843,0.747
p103704,0.636
p191100,0.793
p010532,0.803
p103920,0.846
p159523,0.8154
p147349,0.5693
p169434,0.4524
p120698,0.4985
p173030,0.802
p105137,0.3901
p103139,0.7603
p181606,0.4954
p075728,0.8506
p068574,0.708
p156998,0.8594
p238215,0.8633
p168163,0.69
p222992,0.85
p195025,0.835
p220368,0.841
p188344,0.7446
p025502,0.635
p090207,0.803
p248510,0.7256
p091940,0.778
p030842,0.7686
p146483,0.7383
p048854,0.755
p250224,0.797
p114048,0.4797
p029830,0.5234
p069941,0.7725
p149569,0.7676
p194701,0.845
p234921,0.7354
p041680,0.871
p177844,0.7397
p234487,0.7065
p008872,0.794
p152582,0.8296
p157773,0.671
p126323,0.839
p104440,0.7197
p163604,0.724
p145601,0.803
p067441,0.815
p247250,0.713
p177398,0.854
p045663,0.766
p218636,0.749
p176963,0.788
p233687,0.7466
p090509,0.8516
p117398,0.729
p111884,0.5244
p246063,0.636
p021068,0.6865
p029062,0.8423
p183005,0.8467
p229421,0.831
p003586,0.8154
p125573,0.618
p071962,0.8384
p207699,0.7847
p020154,0.7427
p229156,0.81
p170502,0.6846
p047092,0.622
p182692,0.8228
p252149,0.518
p035421,0.8135
p043979,0.8203
p058159,0.6025
p229870,0.8125
p182795,0.8115
p173612,0.8506
p027737,0.7593
p187576,0.854
p205734,0.7373
p112960,0.791
p211182,0.8193
p009530,0.8594
p067480,0.7046
p094917,0.7803
p006441,0.6963
p028950,0.8228
p127162,0.481
p204354,0.8345
p257259,0.59
p109220,0.801
p140754,0.8564
p117292,0.833
p196867,0.755
p180469,0.763
p181092,0.677
p076377,0.532
p049300,0.796
p095736,0.656
p161285,0.599
p189007,0.853
p108375,0.7896
p204626,0.7993
p014303,0.798
p078094,0.831
p081383,0.58
p110505,0.766
p002606,0.7417
p048044,0.6914
p139565,0.806
p104014,0.8154
p203933,0.5728
p135458,0.7773
p041344,0.697
p131585,0.6943
p184213,0.7344
p058433,0.543
p187228,0.4348
p057429,0.7856
p063899,0.78
p074446,0.746
p099808,0.672
p248254,0.8486
p247366,0.73
p232950,0.673
p039695,0.51
p196466,0.736
p034749,0.8086
p131409,0.84
p015103,0.751
p013926,0.8374
p007144,0.7544
p121153,0.7744
p221128,0.702
p122155,0.8306
p168622,0.841
p029735,0.784
p141032,0.801
p024276,0.801
p155930,0.8477
p244944,0.708
p242790,0.791
p219926,0.78
p069711,0.7266
p205202,0.6577
p017753,0.779
p232231,0.7637
p138188,0.8135
p042539,0.797
p022310,0.779
p204384,0.689
p075348,0.61
p214951,0.7334
p246028,0.757
p226950,0.628
p111134,0.768
p206806,0.8486
p199500,0.831
p077039,0.8057
p253650,0.85
p038962,0.7866
p249488,0.7964
p051774,0.8594
p136834,0.4722
p209188,0.6963
p138388,0.718
p250052,0.624
p196987,0.6587
p081874,0.663
p028768,0.841
p197423,0.835
p046755,0.7217
p063388,0.767
p063390,0.806
p083953,0.798
p143490,0.693
p156098,0.789
p124701,0.8022
p076705,0.8374
p060884,0.8076
p194003,0.8374
p077633,0.747
p070657,0.722
p204306,0.795
p210350,0.712
p206631,0.81
p221112,0.81
p005896,0.4297
p042458,0.8228
p094359,0.846
p056322,0.583
p048345,0.768
p087428,0.8438
p155075,0.7056
p096608,0.79
p145408,0.843
p230134,0.802
p201240,0.801
p103532,0.8096
p235630,0.806
p229410,0.593
p108061,0.8022
p118728,0.734
p130463,0.8115
p243170,0.8467
p130317,0.8413
p151073,0.796
p043911,0.8086
p210878,0.7827
p051714,0.777
p233303,0.767
p016613,0.784
p196066,0.8345
p229083,0.776
p089859,0.8203
p042869,0.831
p086310,0.5977
p207008,0.7534
p004132,0.7383
p010590,0.8203
p239984,0.6787
p157910,0.714
p027961,0.81
p168040,0.4714
p255526,0.8076
p019738,0.745
p021396,0.854
p183872,0.8604
p098280,0.753
p041390,0.6753
p127396,0.731
p186552,0.858
p012291,0.4087
p004114,0.7236
p244859,0.7344
p062443,0.7656
p147824,0.7
p135620,0.814
p166526,0.829
p147780,0.8203
p208368,0.769
p210562,0.8164
p043859,0.6924
p039316,0.7617
p206921,0.74
p009998,0.8125
p102822,0.7485
p051103,0.8125
p109858,0.687
p039918,0.8477
p007686,0.8037
p017405,0.6475
p236154,0.8047
p035871,0.794
p094518,0.833
p164683,0.788
p135617,0.715
p198355,0.798
p225090,0.8584
p189188,0.8438
p033668,0.789
p119929,0.6006
p204821,0.7476
p209499,0.7666
p197839,0.841
p189649,0.777
p165223,0.6772
p171733,0.767
p060719,0.675
p028363,0.8096
p080219,0.4448
p091486,0.84
p241380,0.7495
p207958,0.8584
p115904,0.741
p019050,0.743
p248517,0.734
p164577,0.8413
p107367,0.5557
p031622,0.5205
p212052,0.788
p072568,0.739
p189744,0.6
p254053,0.822
p210247,0.8306
p031343,0.694
p256946,0.811
p082426,0.5483
p193719,0.853
p221784,0.8203
p141547,0.799
p038249,0.8486
p065986,0.685
p026399,0.5874
p005081,0.822
p068421,0.6475
p047738,0.8125
p159992,0.845
p259971,0.7217
p197553,0.768
p145432,0.736
p076262,0.6807
p259072,0.6533
p203147,0.7656
p130052,0.788
p147185,0.7695
p093960,0.784
p060148,0.575
p010305,0.8
p244057,0.655
p149706,0.551
p149879,0.8555
p012672,0.7417
p074883,0.8174
p040895,0.803
p233009,0.6396
p221118,0.7705
p119011,0.7334
p116559,0.8047
p208838,0.8545
p208346,0.7705
p049764,0.4985
p165170,0.798
p081905,0.85
p032302,0.6484
p183480,0.7666
p097352,0.729
p195376,0.8037
p099513,0.4087
p243099,0.79
p009809,0.8047
p093946,0.8506
p242831,0.766
p231454,0.657
p209422,0.841
p211800,0.8125
p122738,0.7407
p015376,0.828
p034521,0.773
p098820,0.828
p129631,0.493
p008975,0.6895
p060851,0.5513
p136575,0.815
p184112,0.7607
p209871,0.836
p177319,0.7964
p058794,0.7686
p144536,0.7886
p204885,0.733
p236373,0.7295
p148170,0.8335
p068855,0.8228
p004931,0.8135
p031679,0.7275
p029416,0.7705
p218870,0.8486
p124922,0.4797
p058874,0.8296
p116991,0.7866
p150288,0.6875
p053012,0.741
p105947,0.6943
p010380,0.8203
p107422,0.5337
p182412,0.8125
p220506,0.6978
p165619,0.5127
p170208,0.6006
p207192,0.8296
p229565,0.8203
p232141,0.835
p190433,0.866
p256143,0.807
p192891,0.689
p244901,0.828
p028028,0.8477
p004299,0.819
p190012,0.6846
p047721,0.798
p023630,0.7812
p232370,0.8135
p169657,0.778
p168125,0.7812
p154824,0.6978
p180263,0.749
p078905,0.7305
p002170,0.8345
p256038,0.819
p230014,0.718
p240395,0.7256
p226733,0.781
p052863,0.787
p025172,0.833
p080454,0.854
p031670,0.7275
p258224,0.6616
p183775,0.782
p029700,0.832
p079662,0.7373
p101860,0.6113
p240196,0.6934
p231331,0.75
p117659,0.7427
p036242,0.85
p197150,0.825
p168618,0.835
p167439,0.7563
p082911,0.8413
p042659,0.732
p156574,0.814
p003965,0.8154
p145276,0.7153
p061286,0.831
p122962,0.746
p216710,0.8477
p018298,0.7188
p233339,0.7227
p064807,0.857
p168762,0.814
p170880,0.6455
p131817,0.748
p173621,0.764
p036060,0.796
p102841,0.6533
p020323,0.8135
p212179,0.84
p251270,0.7017
p026187,0.8135
p095076,0.741
p135355,0.624
p039429,0.774
p130900,0.675
p008505,0.6816
p235648,0.8037
p136892,0.8525
p181412,0.836
p134789,0.789
p028055,0.8135
p191119,0.6865
p090042,0.8413
p063177,0.8564
p189061,0.503
p160732,0.811
p055562,0.861
p186285,0.6807
p224564,0.7803
p259703,0.7876
p143876,0.6147
p165595,0.7812
p042523,0.7705
p241827,0.841
p188915,0.801
p198646,0.439
p146929,0.767
p045658,0.745
p231737,0.8345
p108411,0.6836
p177702,0.771
p172755,0.8516
p043867,0.8525
p115412,0.806
p227707,0.835
p052158,0.8564
p052160,0.853
p045700,0.768
p173462,0.7314
p165704,0.768
p030234,0.7993
p005975,0.815
p054703,0.7593
p152317,0.843
p076441,0.775
p040903,0.8257
p161408,0.6147
p094361,0.7925
p200366,0.785
p107857,0.832
p206033,0.807
p243663,0.8623
p031260,0.64
p199842,0.77
p036375,0.5967
p165059,0.839
p120981,0.633
p225701,0.8154
p033968,0.803
p198262,0.8423
p011853,0.797
p257016,0.8174
p116299,0.618
p173986,0.4253
p136264,0.8
p101303,0.845
p220351,0.7803
p172051,0.862
p073147,0.8306
p034419,0.547
p210861,0.7344
p234212,0.674
p081608,0.8174
p134421,0.7783
p120531,0.8447
p118932,0.5234
p102163,0.75
p208553,0.774
p232658,0.765
p239362,0.665
p149733,0.8193
p199782,0.8306
p187129,0.827
p031122,0.806
p010538,0.7393
p107466,0.753
p212057,0.7944
p223540,0.63
p189060,0.853
p154266,0.751
p151192,0.822
p010629,0.784
p207734,0.5576
p018336,0.832
p131449,0.742
p028905,0.8345
p185840,0.7803
p079024,0.8564
p122215,0.7607
p198820,0.8076
p148579,0.832
p078156,0.726
p205913,0.7603
p074813,0.788
p185404,0.712
p130671,0.8164
p200882,0.748
p034439,0.6143
p118858,0.7314
p134378,0.7344
p230179,0.5967
p236380,0.831
p237856,0.618
p248855,0.8037
p175141,0.718
p041367,0.7554
p220033,0.6
p184094,0.829
p153038,0.4673
p216276,0.854
p137630,0.8584
p134250,0.845
p021610,0.8086
p034228,0.7803
p129844,0.81
p187248,0.718
p133845,0.8154
p166430,0.7607
p022226,0.4868
p212717,0.7285
p110521,0.827
p241474,0.758
p026787,0.7812
p021200,0.4414
p053119,0.747
p219323,0.8257
p221372,0.8516
p130880,0.814
p052296,0.7397
p007443,0.757
p004222,0.803
p162135,0.7363
p117836,0.776
p234146,0.682
p235039,0.828
p196518,0.8115
p163914,0.731
p072262,0.8623
p184877,0.743
p072486,0.806
p046031,0.8477
p254828,0.8267
p243578,0.766
p060402,0.624
p154925,0.806
p239617,0.801
p000272,0.814
p038949,0.763
p192942,0.835
p045948,0.837
p255625,0.5977
p094854,0.8477
p169315,0.7764
p025690,0.72
p088645,0.731
p181897,0.7104
p193947,0.6045
p031437,0.845
p234100,0.627
p165785,0.5615
p225706,0.8047
p173297,0.7124
p150596,0.837
p104130,0.789
p185575,0.7617
p166828,0.8438
p180917,0.87
p204420,0.81
p172792,0.794
p079501,0.55
p009402,0.815
p064605,0.6675
p084445,0.548
p024792,0.7993
p073270,0.792
p235331,0.8486
p243201,0.824
p134836,0.849
p227434,0.407
p177857,0.8047
p052514,0.802
p065558,0.8047
p123541,0.8203
p085169,0.633
p156664,0.846
p256757,0.8115
p153892,0.785
p052612,0.772
p139201,0.8115
p007948,0.6357
p073444,0.5205
p201617,0.8022
p048477,0.5015
p199578,0.591
p067459,0.551
p240868,0.831
p165017,0.569
p154855,0.85
p005910,0.753
p072069,0.828
p248912,0.7134
p071815,0.8257
p111014,0.849
p161451,0.5405
p056004,0.5693
p248587,0.8022
p192622,0.784
p136513,0.769
p029580,0.8037
p236483,0.8164
p243679,0.7896
p205215,0.8555
p075192,0.4563
p193407,0.577
p190558,0.757
p139464,0.6
p246227,0.845
p132454,0.7837
p248452,0.774
p042566,0.8096
p252212,0.7725
p161152,0.8154
p227256,0.7695
p257092,0.6123
p149605,0.8213
p150682,0.8164
p022729,0.6514
p209195,0.781
p041276,0.7456
p146345,0.751
p014681,0.8604
p187959,0.8174
p085819,0.7646
p181739,0.835
p251936,0.694
p090448,0.8037
p039436,0.8384
p015572,0.7646
p013551,0.3376
p130028,0.6626
p052715,0.712
p082972,0.7256
p154072,0.5977
p092302,0.824
p034318,0.7056
p110301,0.6875
p063879,0.831
p229070,0.824
p227200,0.7827
p236878,0.706
p030723,0.7173
p052077,0.8296
p124122,0.836
p133084,0.8306
p004642,0.8477
p202444,0.7744
p244939,0.676
p208061,0.763
p236292,0.8486
p223333,0.6807
p168941,0.692
p143174,0.6562
p135460,0.8477
p009937,0.629
p096490,0.8335
p049856,0.8
p132921,0.836
p206291,0.8623
p118430,0.7715
p092429,0.744
p190703,0.815
p092748,0.797
p236123,0.849
p174026,0.7773
p043029,0.598
p088194,0.8228
p260023,0.8525
p028338,0.648
p211817,0.857
p107140,0.796
p085468,0.4766
p071148,0.822
p130867,0.8306
p036692,0.774
p071390,0.628
p103964,0.8564
p045887,0.7925
p006096,0.8096
p072190,0.6055
p145064,0.802
p053942,0.6143
p243008,0.7695
p241333,0.7085
p101507,0.829
p077142,0.7617
p011507,0.64
p071679,0.845
p212543,0.798
p017676,0.4985
p068320,0.647
p219093,0.797
p093036,0.7725
p158909,0.7637
p065045,0.696
p164371,0.5635
p117455,0.807
p249473,0.702
p259818,0.794
p130039,0.802
p000370,0.823
p003428,0.807
p031803,0.6235
p157364,0.582
p259451,0.87
p037554,0.765
p222382,0.837
p091731,0.5767
p125929,0.8506
p234558,0.85
p006756,0.5205
p174992,0.718
p236592,0.725
p075332,0.7744
p251327,0.6646
p246450,0.614
p258068,0.6597
p067294,0.828
p064565,0.654
p119042,0.641
p204906,0.8584
p103717,0.8345
p002792,0.843
p132411,0.7856
p254112,0.6587
p078719,0.7354
p143350,0.526
p096547,0.8438
p192837,0.6606
p227810,0.8506
p243937,0.798
p061701,0.632
p072878,0.786
p039604,0.774
p058814,0.8486
p090451,0.6504
p067017,0.6475
p133882,0.6646
p011254,0.827
p098208,0.84
p094211,0.806
p015868,0.8643
p008079,0.721
p207744,0.52
p038106,0.7627
p077523,0.7427
p224473,0.866
p057473,0.674
p162117,0.793
p000394,0.79
p148302,0.634
p153221,0.5127
p231215,0.831
p091972,0.7617
p092094,0.7314
p086229,0.8335
p245679,0.755
p123549,0.862
p140472,0.737
p026710,0.6343
p174161,0.8306
p052687,0.733
p160036,0.823
p017447,0.783
p113840,0.706
p061341,0.657
p240597,0.806
p129816,0.6807
p093665,0.701
p222880,0.8438
p181617,0.7686
p012006,0.839
p080826,0.8174
p135120,0.7314
p090631,0.734
p158528,0.63
p134420,0.773
p085066,0.7305
p258703,0.853
p039676,0.8467
p253234,0.507
p021443,0.8525
p094571,0.81
p203016,0.7847
p044557,0.829
p149511,0.5312
p137884,0.846
p155489,0.8633
p200881,0.84
p180001,0.7393
p016433,0.8047
p185080,0.736
p121181,0.779
p140753,0.356
p190163,0.8516
p256907,0.4243
p161872,0.824
p139940,0.6465
p084695,0.7705
p224686,0.6514
p097174,0.8086
p043302,0.8057
p159797,0.798
p242826,0.798
p091100,0.849
p248678,0.8203
p173369,0.8
p240263,0.8545
p004313,0.8213
p197405,0.825
p140075,0.8193
p172347,0.8486
p211658,0.782
p030800,0.6787
p130309,0.5713
p146700,0.747
p181704,0.754
p250378,0.7383
p026117,0.8335
p118829,0.802
p159555,0.7935
p070454,0.711
p225829,0.792
p229297,0.737
p083255,0.7764
p085354,0.8545
p123266,0.789
p254485,0.7847
p109318,0.547
p047223,0.8438
p176739,0.4805
p077433,0.735
p173806,0.76
p026228,0.736
p210399,0.8306
p177121,0.8154
p034493,0.6924
p173779,0.663
p207419,0.625
p090974,0.671
p025390,0.8135
p152236,0.7275
p035861,0.6987
p008693,0.8047
p250188,0.7876
p191005,0.8413
p070414,0.675
p002652,0.663
p147698,0.698
p228367,0.7993
p073687,0.727
p140495,0.6694
p184778,0.841
p216883,0.723
p182439,0.6733
p216650,0.833
p237701,0.833
p168459,0.651
p216745,0.8506
p090967,0.754
p086218,0.7324
p078605,0.6084
p145742,0.5103
p159128,0.7207
p134831,0.833
p015501,0.75
p110317,0.742
p001550,0.811
p157724,0.7197
p102076,0.8335
p117382,0.7627
p068194,0.763
p000129,0.8
p007826,0.828
p181574,0.8115
p047431,0.7266
p132176,0.8423
p203309,0.8413
p256223,0.7935
p015554,0.726
p118921,0.6807
p026964,0.8228
p223213,0.8623
p144636,0.785
p039968,0.7695
p104814,0.8647
p119629,0.753
p190365,0.7827
p028166,0.573
p063562,0.8203
p242720,0.7334
p206653,0.4648
p176838,0.771
p253024,0.8384
p004171,0.7812
p209687,0.8057
p126222,0.6367
p238158,0.4453
p236151,0.784
p255416,0.792
p131037,0.7666
p109248,0.772
p141843,0.822
p045729,0.8135
p178918,0.806
p249960,0.583
p164456,0.606
p082169,0.7505
p088207,0.822
p030591,0.7983
p117089,0.6025
p164176,0.7705
p038883,0.7163
p146278,0.811
p156778,0.854
p054972,0.7896
p130254,0.5044
p236508,0.8076
p060314,0.702
p217970,0.8516
p249491,0.629
p229698,0.7705
p159358,0.7383
p145202,0.741
p087688,0.7334
p022164,0.7515
p234090,0.79
p075273,0.758
p126950,0.704
p241515,0.6846
p161221,0.657
p089976,0.7935
p164044,0.474
p076974,0.85
p167388,0.5366
p232860,0.616
p069415,0.6973
p109552,0.8
p184988,0.8467
p180113,0.579
p150530,0.831
p104006,0.7764
p178062,0.6826
p000892,0.815
p150578,0.8423
p220053,0.815
p143316,0.772
p093733,0.8594
p192727,0.8228
p253666,0.8486
p197019,0.767
p045457,0.8413
p145569,0.837
p259624,0.861
p034989,0.677
p082557,0.792
p230807,0.7915
p139249,0.7393
p120818,0.835
p228867,0.7476
p140204,0.572
p119301,0.6265
p177895,0.8604
p065833,0.7734
p010838,0.747
p149428,0.8545
p153088,0.667
p016386,0.549
p121472,0.7197
p062484,0.7695
p202375,0.819
p191432,0.786
p171876,0.8413
p023340,0.712
p165225,0.819
p018611,0.8228
p138964,0.5205
p107938,0.716
p160568,0.7627
p210287,0.7954
p075044,0.7236
p191319,0.742
p009314,0.837
p062864,0.669
p247461,0.802
p220112,0.6064
p218196,0.8174
p040203,0.802
p207010,0.7373
p028865,0.4915
p186373,0.832
p253529,0.5654
p228047,0.5947
p259933,0.4595
p220303,0.6396
p202478,0.8037
p189761,0.7812
p050442,0.841
p109854,0.7974
p246548,0.8423
p142946,0.3894
p164778,0.708
p162637,0.811
p230084,0.546
p128624,0.806
p172876,0.8525
p258557,0.837
p225072,0.7114
p155513,0.633
p004872,0.8604
p004653,0.8374
p193610,0.843
p233181,0.7305
p057395,0.829
p234018,0.6924
p147618,0.7246
p043474,0.798
p025301,0.776
p007067,0.7476
p202081,0.828
p069190,0.7373
p247316,0.8174
p091864,0.814
p162735,0.696
p135002,0.8525
p112732,0.757
p219669,0.7256
p213194,0.755
p133336,0.845
p163695,0.788
p196929,0.712
p099606,0.775
p063703,0.7183
p258124,0.5234
p164287,0.7
p149803,0.657
p015577,0.604
p171192,0.749
p029092,0.818
p180168,0.803
p190474,0.753
p045946,0.8413
p007143,0.7803
p001302,0.6353
p116347,0.8506
p043811,0.827
p194723,0.6113
p043960,0.6714
p214246,0.767
p057526,0.7544
p003533,0.78
p182215,0.8076
p240764,0.8057
p025382,0.7666
p129067,0.5894
p193337,0.6807
p047477,0.666
p044668,0.634
p228040,0.702
p104506,0.789
p117891,0.84
p146946,0.7583
p092006,0.704
p169354,0.8477
p050304,0.603
p217561,0.7236
p124298,0.65
p222907,0.7324
p058178,0.631
p002585,0.836
p030196,0.807
p036518,0.633
p096111,0.787
p186117,0.7773
p139447,0.831
p204959,0.4934
p112645,0.8345
p066176,0.8623
p176233,0.7144
p188990,0.698
p146362,0.788
p107995,0.796
p190386,0.733
p116292,0.7485
p098753,0.8423
p173744,0.825
p096694,0.6265
p243155,0.7085
p110480,0.7036
p015943,0.833
p231343,0.8604
p047591,0.819
p059089,0.7607
p169282,0.7725
p235353,0.6543
p205958,0.8203
p225225,0.4739
p227687,0.7764
p205043,0.7812
p191928,0.7646
p135576,0.8213
p224044,0.8447
p047663,0.845
p010935,0.7573
p183249,0.602
p191102,0.7197
p055675,0.814
p162246,0.6826
p242028,0.8037
p129383,0.5806
p211240,0.8
p099191,0.659
p145973,0.5225
p005357,0.643
p213452,0.7188
p223707,0.7974
p073391,0.8525
p018107,0.758
p174239,0.688
p194418,0.8057
p151604,0.827
p113098,0.745
p167871,0.8545
p070329,0.722
p216304,0.825
p183929,0.828
p061143,0.7495
p217210,0.841
p025904,0.748
p087513,0.823
p237893,0.796
p063693,0.7393
p048415,0.676
p184717,0.8
p114310,0.8516
p154829,0.8135
p005734,0.6055
p010489,0.793
p028063,0.7397
p071665,0.7407
p114679,0.7666
p039776,0.796
p198936,0.737
p187793,0.7354
p148916,0.8125
p147345,0.7607
p020126,0.6904
p244357,0.832
p178095,0.7964
p184477,0.7085
p024434,0.828
p160737,0.7266
p223557,0.7197
p208667,0.8047
p070016,0.7744
p151313,0.823
p163042,0.7305
p165560,0.779
p147104,0.6016
p110343,0.7676
p072824,0.699
p109887,0.7
p237023,0.4937
p005999,0.747
p114183,0.706
p025752,0.7676
p044513,0.7266
p088539,0.8413
p218453,0.7764
p198250,0.5815
p092784,0.839
p016117,0.7812
p123472,0.7886
p165448,0.849
p185787,0.836
p015674,0.745
p069047,0.8477
p020426,0.7886
p104865,0.8086
p089151,0.77
p183331,0.85
p032117,0.8164
p169664,0.5605
p233799,0.792
p159159,0.8115
p250492,0.572
p163815,0.682
p218054,0.6797
p057988,0.833
p246974,0.828
p180795,0.7354
p117107,0.745
p172383,0.758
p084999,0.8467
p070448,0.758
p121005,0.7725
p056710,0.824
p116957,0.5073
p062895,0.755
p255824,0.8086
p197103,0.806
p066434,0.517
p201109,0.8633
p014129,0.7603
p125844,0.618
p103544,0.849
p176752,0.5146
p225689,0.796
p092884,0.8086
p153722,0.764
p138447,0.7173
p041896,0.6333
p196650,0.8022
p034363,0.8037
p013338,0.7354
p189037,0.8306
p108063,0.8306
p011390,0.538
p192125,0.7163
p207197,0.8296
p022187,0.63
p193696,0.8267
p228693,0.675
p082141,0.7783
p214756,0.8257
p243117,0.824
p151115,0.829
p212862,0.7754
p117181,0.666
p210277,0.793
p180081,0.5254
p066161,0.8516
p028772,0.6807
p201168,0.819
p149240,0.72
p232861,0.754
p156269,0.544
p108013,0.661
p259505,0.824
p175049,0.8228
p150889,0.8335
p233309,0.74
p036248,0.87
p056334,0.857
p026589,0.7256
p123211,0.733
p164195,0.677
p227677,0.85
p190149,0.7485
p196093,0.772
p141162,0.3606
p133144,0.7954
p016123,0.831
p197356,0.7866
p022992,0.5757
p109554,0.425
p259106,0.6987
p064944,0.8022
p186418,0.6943
p209011,0.7764
p188735,0.786
p119117,0.792
p010006,0.7183
p124664,0.8384
p155152,0.7256
p169630,0.8
p237254,0.849
p165422,0.5493
p009058,0.8423
p115745,0.831
p220379,0.688
p140026,0.647
p127616,0.8345
p115892,0.8447
p199728,0.8
p179315,0.823
p193830,0.747
p111496,0.738
p230872,0.7944
p155589,0.7666
p122153,0.7646
p114637,0.8096
p002373,0.742
p101921,0.5913
p142088,0.79
p067285,0.5586
p107314,0.853
p124264,0.854
p146089,0.574
p069984,0.829
p247694,0.8555
p254569,0.6797
p203459,0.8057
p253891,0.8086
p195143,0.553
p137004,0.649
p057209,0.8413
p166152,0.8257
p237038,0.8447
p243781,0.827
p098021,0.8203
p101950,0.825
p026261,0.7134
p088258,0.836
p182348,0.7886
p011564,0.716
p017542,0.784
p163937,0.6562
p101521,0.4915
p211354,0.763
p044672,0.8423
p158202,0.7085
p256574,0.7964
p190345,0.783
p022514,0.775
p056158,0.6753
p073366,0.87
p192649,0.536
p122783,0.815
p178657,0.724
p152660,0.8
p227318,0.729
p081056,0.827
p234187,0.6973
p080867,0.759
p193894,0.7207
p033619,0.811
p252964,0.815
p126872,0.773
p196797,0.8228
p028337,0.757
p239545,0.635
p060494,0.8413
p233462,0.8125
p197265,0.818
p025622,0.828
p105360,0.7017
p242775,0.6675
p243869,0.8
p160756,0.8516
p095863,0.7085
p133738,0.7446
p096024,0.5615
p068700,0.8135
p115380,0.7295
p073559,0.5913
p062384,0.8193
p027787,0.8047
p131230,0.7017
p140822,0.7236
p209017,0.831
p127028,0.8115
p170397,0.8076
p032005,0.8413
p120037,0.697
p062656,0.708
p005502,0.8467
p102954,0.7954
p038081,0.8647
p027009,0.8584
p103936,0.7993
p206752,0.7954
p041573,0.64
p183106,0.6396
p220299,0.8174
p078753,0.751
p016616,0.716
p074457,0.7407
p216679,0.5913
p183393,0.7783
p216393,0.7183
p077426,0.5723
p109421,0.6562
p097875,0.818
p206032,0.8174
p019775,0.8
p169505,0.6133
p187451,0.8413
p179513,0.8086
p010797,0.747
p002572,0.7827
p069848,0.7524
p012130,0.8057
p090838,0.7456
p248070,0.5283
p135371,0.6904
p133803,0.764
p236813,0.772
p055157,0.749
p072675,0.8345
p200062,0.711
p205132,0.8604
p024639,0.8345
p134026,0.6777
p178154,0.8374
p186562,0.627
p213914,0.663
p212277,0.672
p037040,0.4915
p151609,0.6147
p055813,0.8037
p073105,0.6436
p153320,0.8096
p157007,0.7876
p148840,0.698
p211446,0.78
p118414,0.741
p104084,0.751
p077562,0.5044
p095473,0.55
p074946,0.802
p077958,0.836
p064537,0.671
p088451,0.6943
p104373,0.7637
p063866,0.725
p234347,0.79
p049460,0.5923
p105244,0.8438
p241206,0.6406
p106377,0.7993
p087313,0.6436
p155063,0.85
